,Glance-LR-5,Glance-LR-10,Glance-LR-15,Glance-LR-20,Glance-LR-25,Glance-LR-30,Glance-LR-35,Glance-LR-40,Glance-LR-45,Glance-LR-50
ambari-2.1.0,0.6288081431668197,0.5664535775468892,0.5063848689854866,0.4523939725844143,0.4027791064127347,0.3647071009192647,0.3387139429172771,0.3179011691469482,0.310336153903162,0.3105660799002619
ambari-2.2.0,0.6183488130554187,0.5517999829045651,0.4837376329899061,0.4248885384730598,0.3734167863010104,0.3232073243142723,0.2865624728669081,0.2481815103398501,0.2346081715302007,0.2205395596774562
ambari-2.4.0,0.6749006176204447,0.6445858772846229,0.6117545185492508,0.5814632908379876,0.5548524360107648,0.5327555739636722,0.5124955268320376,0.4945688499826191,0.4771028364863354,0.4599858906609385
ambari-2.5.0,0.6232409753196381,0.5519670270672485,0.4831233249834677,0.410275751825698,0.3513815568595789,0.2997115286200811,0.2646441928603196,0.2377022674449489,0.2191168597788976,0.2091660569344872
ambari-2.6.0,0.6251296992066924,0.5613121685328519,0.5061030454674497,0.4544675754948876,0.4205155854847701,0.3611387054851322,0.3085992498988337,0.2572416837066845,0.2358066138429373,0.2133694128174509
ambari-2.7.0,0.6912701707422784,0.6865144490393426,0.6752587960657036,0.667503704668564,0.65980185032869,0.6535326878688978,0.6497294102334452,0.6446073554333185,0.6395399275728243,0.6352270654951789
amq-5.1.0,0.6180194205126687,0.547942611626829,0.4818839944919072,0.4103553091989853,0.3435065641154745,0.2909559093558521,0.2454101257006536,0.2058034326832694,0.185272569757991,0.1756016084597067
amq-5.2.0,0.6174399014597786,0.5432707111823888,0.476200205913595,0.4057471594337345,0.3449868132988927,0.2910293015680949,0.2462813590268773,0.2063988395339585,0.1851178129710702,0.1747836366239377
amq-5.4.0,0.6371981189766138,0.5835645093787672,0.5319705411599367,0.4743510882774634,0.4234259915042889,0.3825429158540108,0.3402535155197557,0.3013050337975784,0.2780040148124231,0.2589657160707898
amq-5.5.0,0.6224099864435794,0.5550306680808437,0.4925779509227042,0.4280398751607715,0.366942389037608,0.3107575349165684,0.2560259696006571,0.2105039209100778,0.1784284742177582,0.1581213343092478
amq-5.6.0,0.6290091234561449,0.5734715677889277,0.5254521520788995,0.4749703625402252,0.4212240115245566,0.3712023032800292,0.3165817864247018,0.2801117831837247,0.2480196949516194,0.2244515431443662
amq-5.7.0,0.6235089100704132,0.5504676917135022,0.4870697625537212,0.4286203320256881,0.3714049902092955,0.3080324018403668,0.2436612034427754,0.1892960088240948,0.158854396946734,0.1256938851807703
amq-5.8.0,0.6891744669716147,0.6738541974475433,0.660107041916807,0.6442939974525558,0.6312263138853437,0.6144043770267521,0.6005892397515697,0.5901728840719921,0.5780853697174756,0.5693989161509138
amq-5.9.0,0.616544390246723,0.5435733796091955,0.4729169964795598,0.4039065637492954,0.3440132255262614,0.2820170143112027,0.2332286189686803,0.201312030991441,0.1768997450430658,0.1646720937006904
amq-5.10.0,0.6107360718048401,0.5338820915795687,0.4608956107127596,0.390326795718218,0.3263125438870598,0.2640267149880692,0.2162420941237268,0.1854384183679299,0.1630513839840904,0.149497222577122
amq-5.11.0,0.6182249868871205,0.5407011727956177,0.4746367521755301,0.4052022089080501,0.3463298743643714,0.2864782717848921,0.2419084534982967,0.2152739137251109,0.1939394046088103,0.1802925602193915
amq-5.12.0,0.6139442385919724,0.5349279023772633,0.4668220368487226,0.3953955914493868,0.3317170233591383,0.2715559160385174,0.2320638978322584,0.1953815950529412,0.1769313562471876,0.1615650037002151
amq-5.14.0,0.6013901412371262,0.5224486970743729,0.4456898263868257,0.3738234913407407,0.313761205193457,0.2556586696614003,0.2166164446313453,0.1770343768177925,0.1513066233490284,0.1394978646028392
amq-5.15.0,0.6056413487455664,0.5385733424557857,0.4634330679420447,0.3912795998699412,0.327033841654232,0.2762977154079459,0.2184050975738443,0.1775049247713647,0.1534305822175868,0.1422404821490906
bookkeeper-4.2.0,0.6422606547712024,0.5677615319796718,0.5036109230757481,0.4531870681643168,0.4020656663125605,0.3677182338108997,0.3548401631195043,0.3535943389708866,0.359515559094393,0.3650227815989333
bookkeeper-4.4.0,0.649069143259003,0.6028028172307685,0.5818134290505607,0.5203612547597186,0.4481378959655088,0.4085669156978281,0.396601728127295,0.3859703137302749,0.3787998861721924,0.3760489538877352
calcite-1.8.0,0.6454049544820105,0.5753070916058992,0.5034288942682673,0.4326554270088126,0.3728048643383502,0.3255892812119113,0.2942687705964179,0.2742102659088334,0.2659044735564335,0.2650702453752634
calcite-1.11.0,0.6423171565594439,0.5730456407000698,0.4998549891008311,0.4286007450671721,0.3698543879224281,0.3241833396448141,0.2917621066493215,0.2741694222607157,0.2699765237328675,0.2696302725416569
calcite-1.13.0,0.6465883905785667,0.5808492329960955,0.5112224344390529,0.4420083055269534,0.3843108305735757,0.3409828103017626,0.3154724993302323,0.3039227603981916,0.3053137698261653,0.3130518295326482
calcite-1.15.0,0.6435978001451691,0.5799964601995619,0.5105497148921088,0.4410118489262148,0.3803272815093164,0.3382647092338385,0.3112762388516842,0.3008967638783099,0.3018931949920359,0.3075152174701017
calcite-1.16.0,0.6435202462523374,0.5787933033837613,0.5086136979662766,0.4381580554353505,0.3763583723697124,0.3330787858843219,0.3057692359900867,0.2919691482667614,0.2894943801155066,0.2931298863807488
calcite-1.17.0,0.644209647255784,0.5851841635692454,0.5227378079962555,0.4613369605419048,0.402370879573747,0.3599503378172825,0.330132091984142,0.3102092175432991,0.3058523952411864,0.304988055890993
calcite-1.18.0,0.6470626523456846,0.5893292281727338,0.5268737293567811,0.4597414539486921,0.3969141015177458,0.3477920339597466,0.3104556285438161,0.2878275970098028,0.2778112984416714,0.2698472128924126
cassandra-0.8.6,0.6304439027633294,0.565444624130505,0.5128039772015904,0.4542864772083923,0.397450850249342,0.3457836250521907,0.3036438408541231,0.2733595478188932,0.249869752016291,0.2333863603688325
cassandra-1.0.9,0.631359647381218,0.5660211214246246,0.5244514109607911,0.4704674445358994,0.4142541142076343,0.3605673110433482,0.3198031412465345,0.2881308105841142,0.274855992976039,0.271206292341714
cassandra-1.1.6,0.6430439407597281,0.5948943837411041,0.5584645254016274,0.5182500810252374,0.4736941121307841,0.4309701438844535,0.3927663869466966,0.3599703025028673,0.333705776118179,0.3030966957417656
cassandra-1.1.11,0.6216934312223819,0.5589385473914907,0.5112164046136689,0.4642946043474968,0.4061132339620301,0.3515944797199717,0.3103926131244393,0.2656921180003775,0.246782563455026,0.231032045396387
cassandra-1.2.11,0.6360496974347059,0.5753508668409557,0.5250652613184033,0.4708909736254487,0.4146742786630276,0.3583363935758293,0.3146779562959147,0.2651222259222187,0.2136329723651486,0.174224220490547
flink-1.6.0,0.6980550297594741,0.6881869050467715,0.6824415258585181,0.6709415159887026,0.6602723467001388,0.6545494179674837,0.6504802644098201,0.6505336132982236,0.6473024427133127,0.6465484402117883
groovy-1.5.5,0.5938236313547272,0.509554219543213,0.440025633499891,0.4027451665338418,0.3342405811878547,0.3053333648730952,0.2723567755613732,0.2393873635250395,0.2357892684819343,0.2374987916624323
groovy-1.6.0,0.6590416164218367,0.6395870205178367,0.6124249995149144,0.5913144079140192,0.5664660793062137,0.558450981362933,0.5457299112432332,0.5283478366950551,0.5160623302956938,0.4991959322754192
groovy-1.7.3,0.6680482885202432,0.6394533165754906,0.6096750461894486,0.5766932110353489,0.5515032032859052,0.5211282912266477,0.5006398688466575,0.4791429573595812,0.4519813417042205,0.4247250231769968
groovy-1.7.6,0.6362125004934679,0.5608446106549644,0.5019153302230135,0.4340542512165084,0.3726310303128266,0.3198203134376369,0.2732745519658627,0.2423715242778627,0.2123591144415515,0.1977944927846815
groovy-1.8.1,0.6856993722938983,0.6599055214620195,0.6449634965922011,0.6318822872430528,0.6192852184512302,0.6051050652266667,0.5941886014145839,0.5844683255137924,0.5728486337139337,0.5607364602681358
groovy-1.8.7,0.4657298160617192,0.407928370173163,0.3566375308688899,0.3294196952446819,0.2822539023821293,0.2446054096449546,0.1656237553537193,0.13371165969235,0.1310966373989471,0.1380832477876352
groovy-2.1.0,0.6445628430553023,0.6174845993601759,0.591645129527564,0.5641022261557156,0.5484293198964375,0.5298838685277162,0.480222343210183,0.4577809682405027,0.4466207431837804,0.4361550639333372
groovy-2.1.6,0.5969275649656085,0.5395357359784386,0.4952440762751883,0.4660594618849044,0.4045179267210068,0.3357073296815757,0.2932994356623794,0.2443464666199977,0.212390596689184,0.1688478754036121
groovy-2.4.4,0.6751154746864425,0.6526417123644529,0.6331679659101178,0.6107733484805564,0.5902010153371868,0.5767854149881781,0.5610512951559833,0.5400501397059747,0.5232521926237834,0.5136138907812484
groovy-2.4.6,0.6080660234472758,0.5372197592809077,0.4789981270230581,0.4299810058865344,0.3720238473528501,0.321862152780387,0.2894244207316188,0.2436267502302541,0.212644246455617,0.1892656494379425
groovy-2.4.8,0.6058208518865354,0.5467381327753497,0.4853534109673216,0.423204249606401,0.365944447255969,0.3099860725976678,0.271581516588409,0.2147157343642084,0.1784930899990267,0.168293142465401
groovy-2.5.0,0.6785225489501066,0.6533950717032633,0.6357305589080648,0.6178448103381925,0.6000521687654368,0.5829734890797006,0.5629370505453504,0.5509975438634594,0.5376428862932661,0.5287014887552178
groovy-2.5.5,0.6326508720538394,0.5663062020037667,0.4995264836662919,0.4433199920081987,0.3839358742409838,0.3223149534688295,0.2719501292561727,0.2268074842189428,0.1973484348026097,0.1715945653713482
hbase-0.94.5,0.6269122158775429,0.5721422094791441,0.4638782183281989,0.4119259192915716,0.3649471898207093,0.3123845945613811,0.2643939302371102,0.261308858145248,0.2609743708084563,0.2672119427155872
hbase-0.98.0,0.6573003967493327,0.6187766119250023,0.5526073393923305,0.5146764214340204,0.4698964303064715,0.4219549414806958,0.3830706639702918,0.3689172077998354,0.3557763976310274,0.3393044316693914
hbase-0.98.5,0.6471253396829854,0.6015305535776908,0.5266844669688969,0.4805303083751597,0.4361676182154128,0.3844749981681004,0.3451676528799764,0.3284296185035764,0.3160151086716072,0.302423863078507
hbase-0.98.11,0.6194577347231517,0.5423233389867785,0.4775294989195107,0.4056844201751843,0.3477517933785766,0.3011354504631324,0.2718823658920001,0.2547888644563353,0.2425368118498242,0.2364709385106115
hive-1.2.0,0.6647901293839914,0.6331154427733027,0.601505919853885,0.5710306663886701,0.532187936088139,0.5061363324329647,0.4643807560402941,0.4396633505444522,0.4266630387681868,0.4064651512655826
hive-2.0.0,0.6835332567514649,0.6680056547128065,0.6572229685418632,0.643640405986027,0.6267892514169966,0.6170437942962752,0.6073326466686998,0.5953024634528444,0.5894314067400974,0.5873623232060713
hive-2.1.0,0.6776104366498472,0.6591098106064808,0.6361809406039585,0.610276730925109,0.5887498451315839,0.5701523591539475,0.5489002094786694,0.532549109654314,0.5157210558912966,0.5025553569555223
ignite-1.4.0,0.6138542979658151,0.5471433095354415,0.4862443952402382,0.4294509358287956,0.3745118598773334,0.3281696794192071,0.292756673346777,0.2737155303994272,0.2629293244907322,0.2567378578318094
ignite-1.6.0,0.6102123477616223,0.5397743880257282,0.4829782465327,0.4256119888338932,0.3673442664304849,0.3196009242151448,0.2881354059972265,0.2694011101313138,0.2558538400118996,0.2483469460386999
log4j2-2.1,0.6521704580470258,0.5951502813621007,0.5319846431617832,0.4671497957415213,0.4172520929284124,0.3741750255182868,0.343519272439295,0.3091723091919316,0.2839276975197454,0.2620969679681088
log4j2-2.2,0.6408398390179001,0.5750775353181014,0.4951352670283045,0.4129943917720738,0.3470757268283126,0.2905895001361898,0.2468291938013019,0.2203654789562837,0.2023405598160196,0.18886773069442
log4j2-2.3,0.6432438563259997,0.5789936904138044,0.4970298773668857,0.4157985435066695,0.3485492681649559,0.2929839220775461,0.2493721880797665,0.2205987959947933,0.2012405169750513,0.1884548696655328
log4j2-2.4,0.6448835126142287,0.5878211763631589,0.5158208245607478,0.4541330272273368,0.3995671721655791,0.348755441244919,0.3139318438159573,0.2828454357921428,0.2618384222204259,0.2469951181282697
log4j2-2.5,0.631063661413114,0.5484857914539116,0.4715992947135534,0.3997764875134325,0.3384426410936589,0.2915890591126241,0.254966622215191,0.2218023414225086,0.2086396346664186,0.2002780634816152
log4j2-2.6,0.6284136584775368,0.546431642511676,0.4692029334117869,0.3983240442153393,0.3423892526745717,0.2980642825160364,0.270749978515687,0.2476081792777651,0.2390541439200461,0.222830347004947
log4j2-2.7,0.6451099421315116,0.5824265231958409,0.5176076500557132,0.4566020686745272,0.4062606682240664,0.3594503127091097,0.3331796177385626,0.3120486035870518,0.2977638909113533,0.2775716067713464
log4j2-2.8,0.6420055911764883,0.5804179003218152,0.5071646919803856,0.4302620849506316,0.3799026386739835,0.3186247057496064,0.2749782954281961,0.245387392911374,0.2211525746744467,0.2020010742713371
log4j2-2.9,0.6416014547769984,0.5758215574357123,0.4992986144458925,0.4204477704758943,0.3764294186074943,0.3235860719507019,0.2790792015538796,0.2454354328011176,0.2174830358581267,0.1997072188108637
log4j2-2.10,0.6346700443532292,0.5633365304998644,0.4823917981289813,0.4077714296636434,0.3562363331836276,0.3007306275178571,0.2533397561815211,0.2205280785303013,0.1934719832110343,0.176635200378013
mahout-0.4,0.6539575487383517,0.5936486815966797,0.5290034700915118,0.4723303803801074,0.4192942724586027,0.3736450675714293,0.3331149046191429,0.3000217164832229,0.2783568300533287,0.2548985784599387
mahout-0.5,0.6405685307010209,0.5813549023983264,0.5170576308842417,0.4553299905777438,0.3942799737305509,0.3490225223043838,0.3001771818498133,0.2629497446824623,0.2338478601699174,0.2083687396823669
mahout-0.6,0.6743907918941648,0.6441758563025505,0.6103005791183584,0.5765419911594141,0.5423859335842309,0.5158931224329606,0.488236989825534,0.4658755089344563,0.4463978747034891,0.4295715619290894
mahout-0.7,0.6439466845861689,0.5885961709528718,0.5301461956555859,0.4683543998033864,0.4128452474781603,0.3589429319945609,0.3104215142782233,0.2670834893633892,0.2299597364239925,0.2011148431539204
mahout-0.8,0.6435066672843982,0.5859602909993801,0.5244805358212421,0.4683723027772773,0.408593227075776,0.351218566153007,0.3146235073979461,0.2759745307202019,0.2469038918150128,0.2177093520561955
mng-3.1.0,0.6381470358838323,0.5674880891586255,0.513512972978293,0.4348854070645019,0.3314633264454655,0.2802246622771994,0.2346911099686159,0.198133611146707,0.1787986491457401,0.1678416981814582
mng-3.2.0,0.6456494414441536,0.5812577936911192,0.5285895400460624,0.4502697908221895,0.363309739715524,0.3166318712063855,0.2721830806557757,0.2276800234290511,0.2013183869925266,0.183706054256188
mng-3.3.0,0.6456909982400822,0.5783129666988734,0.5296188280583553,0.4150495643367231,0.325894040524501,0.2708732325182453,0.2294821921788675,0.1860600867818569,0.1598736553233707,0.1449381123915135
mng-3.5.0,0.6224121719240269,0.5535151532943869,0.5093766173372088,0.4210756487817618,0.3136601288034044,0.2584180857517769,0.2199929260060153,0.1598672494297104,0.1479154883087242,0.1275423316659494
mng-3.6.0,0.6216112236475285,0.5447813936557636,0.5079995408536434,0.4116328558720761,0.3101203066900221,0.2407289007460871,0.1951194713297821,0.1233776797700425,0.1083290235628153,0.0883304947075455
nifi-1.2.0,0.6492816792685687,0.594717936055848,0.5465059340934264,0.4983201990948797,0.451675142359693,0.418319989525142,0.3901076075856555,0.3679397421050969,0.3514124508930856,0.3341792684214357
nifi-1.5.0,0.6342952729952493,0.5661189704800855,0.5011594516846885,0.4442013538753534,0.391395787882249,0.35222904650801,0.31821277133531,0.2931890621382372,0.2721444557596972,0.2548662936695135
nifi-1.8.0,0.6351116724325641,0.573244100066831,0.5153364157205933,0.4677553496512199,0.4243684603932885,0.3862119692531069,0.3532603009553772,0.3272203484319469,0.3025224266377587,0.2812469435202466
nutch-1.3,0.633891387369874,0.542849882770004,0.4770099100593658,0.415913509782454,0.3684197089541102,0.309994703312212,0.279220241457789,0.2414129415340763,0.2244193933903881,0.2236677275353047
nutch-1.4,0.6371804702949418,0.5447305157862049,0.4745208701200792,0.4216567334071529,0.369925552018823,0.3124401326065446,0.281863022498701,0.2368769702031952,0.2156947001032193,0.2059920232555792
nutch-1.5,0.6343181427307255,0.5421569774523006,0.4863917372054204,0.4228049301756435,0.3641249107137509,0.315658515257405,0.2813557171504618,0.2356054313089393,0.2142626335795253,0.206989090322692
nutch-1.6,0.6369034774294243,0.5432615808366212,0.4752471905290349,0.4223295822175549,0.3564757694483931,0.2996827304531357,0.2628575583412842,0.2223112586483403,0.2042629183201864,0.2004701722590806
nutch-1.7,0.640920692223168,0.558530635081491,0.4956222825988567,0.4452406681606181,0.3794656386101575,0.3258635621954763,0.285947099038576,0.2490818509172676,0.229512115196387,0.2229530939338884
nutch-1.8,0.6388136789634827,0.5358127823714622,0.4684424771532246,0.4158327959189057,0.3315053579393774,0.2854504841979878,0.2437576226725335,0.2184502312364916,0.2069077453157286,0.2050325844570553
nutch-1.9,0.6307152559372736,0.531467208153674,0.4720697394804519,0.4133170828462495,0.3486569167634037,0.3059475698259463,0.2584888439211631,0.2229000244420636,0.207000286150145,0.2087580821131518
nutch-1.10,0.6271328530300921,0.5429107580397464,0.4626142776983599,0.4092750759674006,0.3422322751089164,0.2914739539658149,0.2582805318475789,0.2411811845252494,0.2250331293650542,0.2070952987584782
nutch-1.12,0.6303416455850815,0.5491476169053899,0.4845299192755591,0.432836794151724,0.365102571301844,0.3119448776397254,0.2754267708844555,0.2552690416176021,0.2387364787182648,0.2191191271783353
nutch-1.13,0.6239131719404202,0.5410166931551003,0.4481828419021696,0.391945934845145,0.3217317728889349,0.2599759956962739,0.2148836845760078,0.1892446139858405,0.1736977706973056,0.1657775194060354
nutch-1.14,0.6184369329206252,0.5353724843600303,0.4433147897480867,0.3878596832477691,0.3230145614630283,0.2673297704344577,0.2324425007067803,0.2064231578447952,0.1849762156818942,0.1724391793431257
nutch-1.15,0.6055060918153695,0.5359457930119472,0.450908048941345,0.3681547177907006,0.299185874817272,0.2521612510623758,0.2179600143016285,0.2022291061975271,0.1791874717149677,0.1725020038222197
storm-0.9.3,0.6766596468831034,0.6360683084241134,0.602250308226514,0.5785898033981866,0.5583206254441861,0.5279120334681464,0.5076630271821616,0.4908077055358241,0.4841086269305298,0.4706592303438233
storm-1.0.0,0.6689397370549194,0.6374365276153674,0.6087269679416191,0.5739652625909984,0.5386894682444446,0.5139654305179918,0.4887373039879692,0.4746145135802704,0.4588821946626702,0.4437657445251559
storm-1.0.3,0.6612003802797345,0.6000134793425409,0.5388593473002934,0.4869315674913568,0.4442378168409557,0.4199497950409716,0.4048888055713426,0.4020943980296688,0.3871363890691423,0.3813905531988345
storm-1.0.5,0.5998235790241209,0.5364350563954501,0.477930375041074,0.3950557751625765,0.3024540671098497,0.2635104374199254,0.2294740592141253,0.2100870583058247,0.1518653761146974,0.1084878468706801
tika-0.8,0.6558411736561452,0.5991882544858875,0.5326669349113184,0.4600781589252884,0.3914267491531111,0.3367577305150118,0.2907610603942581,0.2616618906454643,0.2479227336664876,0.2449405496229161
tika-0.9,0.6550202930600809,0.5972158794871981,0.5208949543125477,0.4480425876085463,0.3777627952144826,0.3213285831452304,0.2777467677271615,0.2459826289081692,0.2281551255032841,0.2232339549796778
tika-0.10,0.6561932487182857,0.6017713360430853,0.5381402077681792,0.4842982138987313,0.4255814195282714,0.3772810324886023,0.3349980379136462,0.3024867575747126,0.2831526593807281,0.2727603976579887
tika-1.1,0.6549449902930463,0.5923687788959375,0.5187925574957204,0.4533879678741478,0.3912636014906113,0.3419536249210394,0.2936663972136523,0.2610840123411567,0.2428214120651738,0.2332241553503115
tika-1.3,0.6574320303603053,0.5880865692351844,0.5206687745214779,0.4463308810986287,0.3842581288854491,0.3331783693536667,0.283752542077862,0.2449325640592871,0.2210612518390508,0.2093203546235965
tika-1.5,0.6498939693151992,0.5802524539800789,0.5193505675777903,0.4451432094176676,0.3860092143877945,0.3336682576932462,0.2803408273067566,0.2437808313365298,0.2229908695908316,0.2142259971178155
tika-1.7,0.6501291281876478,0.58703797342526,0.5190483535168287,0.4612476257935308,0.4008240328382998,0.3544621899848948,0.3093939558632406,0.2735712644771533,0.2476014749732482,0.2292063865904803
tika-1.10,0.6609919082929381,0.6025008396462189,0.5446544937302489,0.4881197026863791,0.4518181514797166,0.4146728966993803,0.3771341101021736,0.3177750795759294,0.2920768662682494,0.2666960837315563
tika-1.13,0.6540461345667022,0.5897338683527962,0.5218031366409396,0.4548545753304401,0.4067269130310605,0.3647485125711447,0.3180093998819535,0.2480337763226666,0.2154358869669709,0.182346711519052
tika-1.15,0.654208754213056,0.5847681100253216,0.5208524371154458,0.4516680668312726,0.3858510520645193,0.3301681762059906,0.278175031878466,0.220895447597033,0.1902068604607658,0.1711890893770835
tika-1.17,0.6525442458531971,0.5973950287240383,0.5283997836842026,0.4540434902680022,0.4009768741908289,0.3420968776199959,0.2895055986505994,0.2138273663765685,0.1829550953034353,0.1619726492624181
ww-2.0.5,0.644973833333446,0.5847488974938703,0.523643228543436,0.4708897586699612,0.4214456649309322,0.3805658919047459,0.3561595304985159,0.3358608604015758,0.3135710398827924,0.2945951787767539
ww-2.0.10,0.6725935162482707,0.6358523267261054,0.5938632322901799,0.555852500131715,0.5184245279353382,0.4932116490236583,0.4721263327477427,0.4546228763802789,0.4396476868079258,0.4273496767594905
ww-2.1.1,0.6222648541744327,0.5473862153529462,0.4712189167616044,0.410723442638094,0.346407591705513,0.3004811273104282,0.2635877385883086,0.235443712498717,0.2155001834220508,0.205093382304661
ww-2.1.3,0.6214048465426714,0.5468691016095525,0.4695254136484526,0.4085786361494332,0.3475409689348573,0.2975885678404889,0.2534616878629701,0.2215437034275334,0.1966212003517246,0.1804863487054165
ww-2.1.7,0.6260325135469463,0.5543758028630499,0.4819544407263188,0.4267406478535462,0.360882821186881,0.3147674786949098,0.2673758364762183,0.2294427095760784,0.1983362743666269,0.1742013234151491
ww-2.2.0,0.6342565347461364,0.5650258751032912,0.5013552509796283,0.4391969517215227,0.3845566402119844,0.3412433912580038,0.2955414007656483,0.2635912570036788,0.2295403603784159,0.2097668972396836
ww-2.2.2,0.6254166058839187,0.555812094317999,0.4851335975665538,0.4180048444945781,0.3594745111678987,0.3141604253091624,0.2585978463354478,0.215671975470448,0.1804841605257453,0.1507970741374143
ww-2.3.1,0.6403361381334192,0.5816143998311439,0.525919088677536,0.4689708488637217,0.4198507722995055,0.3768081786209528,0.3359970701155895,0.3028884386224327,0.2708157391608438,0.2445981990594584
ww-2.3.4,0.6186961727312208,0.5404111967497467,0.4649390418924623,0.3876566775714887,0.3218677215187639,0.2677571973276978,0.2286281073422849,0.1938884030158573,0.161669742537575,0.13652853112651
ww-2.3.10,0.6212314167169251,0.5380979517383707,0.4656806400264129,0.3908516727104292,0.3262730878914013,0.2858314591136452,0.2395118401459673,0.2045747938679391,0.1828290421542342,0.1570792273766924
ww-2.3.15,0.6156587154775474,0.5275959584750514,0.4512015596554493,0.3709122965448911,0.3025022696982041,0.2534743091927995,0.198031325311007,0.1586358804274764,0.1336765325820324,0.108211880677809
ww-2.3.17,0.6092028421001634,0.5300915598626852,0.4654798059296089,0.4024555399703084,0.3267406634297984,0.2772318358056571,0.2410456740646442,0.2026774971859005,0.1736568044721644,0.1433879924468962
ww-2.3.20,0.5979806548904194,0.5104168861485853,0.4352131304686414,0.3723979457250223,0.2974600016033753,0.2503732120999356,0.2097322823868441,0.1741493169782666,0.1438069994764329,0.1190207305677646
ww-2.3.24,0.6463984332220212,0.5931824348203847,0.5511995025308093,0.5120488574741912,0.4729350196833077,0.4459998629375837,0.419112113497824,0.39974054784612,0.3841467520341325,0.367686306421293
zookeeper-3.5.1,0.6693379670406113,0.6259871387656529,0.5928259107858341,0.5607466125694567,0.5335696845556098,0.5161792913592046,0.5015859496241754,0.4908893842616708,0.4839890764894859,0.4804222884100791
zookeeper-3.5.2,0.6390968866212823,0.556158229184542,0.4752792310705769,0.3988526327950196,0.348995568961037,0.3186685890068466,0.2828586055980383,0.2582458394701712,0.2417905748019199,0.2280142315091964
zookeeper-3.5.3,0.5875333174685162,0.4978311681585347,0.4324300162577241,0.3512253106239752,0.2899938244607086,0.270785725178907,0.2386124047379523,0.2098124392679505,0.2088004613930006,0.2073530400527525
